iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
74,-260.12,-261.2,-264.28,-246.45,-239.96,-252.18,-242.57,-245.61,-303.15,-304.33,-251.43,-240.96,-266.8,-259.1,-244.06,-260.14,-241.82,-310.82,-311.3,-244.77,-256.95,-288.55,-267.88,-240.44,-239.69,-265.49,-376.0,-233.84,-326.36,-249.42,-243.99,-235.57,-261.83,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-245.61,-250.13,-240.38,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-250.34,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-243.13,-245.93,-244.16,-342.97,-253.41,-239.25,-248.99,-242.79,-262.32,-242.4,-246.64,-288.55,-238.87,-248.22,-247.56,-239.79,-283.99,-254.17,-239.3,-256.72,-252.09,-316.36,-248.3,-247.42,-281.54,-251.37,-250.51,-265.8,-253.83,-533.37,-250.3,-247.04,-256.57,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-243.87
75,-260.12,-261.2,-264.28,-252.7,-239.96,-252.18,-242.57,-245.61,-303.15,-304.33,-251.43,-240.96,-266.8,-259.1,-237.8,-260.14,-241.82,-310.82,-298.78,-244.77,-256.95,-294.81,-267.88,-240.44,-239.69,-265.49,-376.0,-227.58,-326.36,-249.42,-250.24,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-251.87,-250.13,-240.38,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-256.6,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-239.25,-242.73,-242.79,-262.32,-242.4,-246.64,-288.55,-238.87,-254.48,-241.3,-246.05,-283.99,-260.43,-239.3,-256.72,-245.84,-316.36,-248.3,-247.42,-281.54,-245.11,-250.51,-272.06,-247.57,-533.37,-250.3,-247.04,-256.57,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-237.61
76,-260.12,-261.2,-264.28,-252.7,-239.96,-252.18,-242.57,-239.05,-303.15,-304.33,-251.43,-240.96,-266.8,-259.1,-244.36,-260.14,-241.82,-310.82,-305.34,-244.77,-256.95,-294.81,-267.88,-233.88,-239.69,-265.49,-376.0,-227.58,-326.36,-249.42,-250.24,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-245.3,-250.13,-246.95,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-256.6,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-239.25,-236.17,-249.35,-262.32,-235.84,-246.64,-288.55,-238.87,-254.48,-247.86,-239.49,-283.99,-253.87,-239.3,-256.72,-245.84,-316.36,-248.3,-240.85,-281.54,-245.11,-250.51,-272.06,-254.13,-533.37,-250.3,-247.04,-256.57,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-244.18
77,-260.12,-261.2,-264.28,-250.11,-239.96,-252.18,-242.57,-241.64,-305.74,-304.33,-251.43,-243.55,-266.8,-259.1,-244.36,-260.14,-241.82,-310.82,-305.34,-244.77,-256.95,-294.81,-270.47,-236.47,-239.69,-265.49,-376.0,-230.17,-326.36,-249.42,-250.24,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-242.71,-250.13,-244.36,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-239.25,-238.76,-246.76,-262.32,-235.84,-249.23,-288.55,-238.87,-254.48,-247.86,-242.08,-283.99,-253.87,-239.3,-256.72,-248.43,-316.36,-248.3,-240.85,-281.54,-245.11,-250.51,-269.47,-251.54,-533.37,-250.3,-247.04,-259.17,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-241.58
78,-260.12,-261.2,-264.28,-252.3,-239.96,-252.18,-242.57,-241.64,-305.74,-304.33,-251.43,-243.55,-266.8,-259.1,-240.0,-257.96,-241.82,-310.82,-303.16,-246.95,-256.95,-294.81,-270.47,-238.65,-237.5,-265.49,-376.0,-232.36,-326.36,-249.42,-248.06,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-244.9,-250.13,-244.36,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-241.43,-240.94,-244.58,-262.32,-235.84,-249.23,-288.55,-238.87,-254.48,-245.68,-244.26,-283.99,-253.87,-239.3,-256.72,-246.24,-316.36,-248.3,-240.85,-281.54,-245.11,-250.51,-271.65,-249.36,-533.37,-250.3,-247.04,-256.98,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-241.58
79,-260.12,-261.2,-264.28,-252.3,-239.96,-252.18,-242.57,-241.64,-305.74,-304.33,-251.43,-239.37,-266.8,-259.1,-244.17,-262.13,-241.82,-310.82,-303.16,-246.95,-256.95,-294.81,-266.29,-238.65,-237.5,-265.49,-376.0,-232.36,-326.36,-249.42,-248.06,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-249.07,-250.13,-244.36,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-241.43,-240.94,-244.58,-262.32,-240.02,-249.23,-288.55,-238.87,-254.48,-245.68,-244.26,-283.99,-253.87,-243.47,-256.72,-242.07,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-267.47,-249.36,-533.37,-250.3,-247.04,-252.81,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-241.58
80,-260.12,-261.2,-264.28,-249.42,-239.96,-252.18,-242.57,-241.64,-305.74,-304.33,-251.43,-242.25,-266.8,-259.1,-241.3,-262.13,-241.82,-310.82,-300.29,-246.95,-256.95,-294.81,-269.17,-238.65,-240.38,-265.49,-376.0,-232.36,-326.36,-249.42,-248.06,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-246.2,-250.13,-241.48,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.02,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-238.56,-243.81,-244.58,-262.32,-242.89,-249.23,-288.55,-238.87,-251.61,-245.68,-247.13,-283.99,-253.87,-243.47,-256.72,-244.94,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-270.35,-249.36,-533.37,-250.3,-247.04,-255.68,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-241.58
81,-260.12,-261.2,-264.28,-249.42,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-242.25,-266.8,-259.1,-244.06,-259.37,-241.82,-310.82,-303.05,-244.19,-256.95,-294.81,-269.17,-238.65,-237.61,-265.49,-376.0,-235.12,-326.36,-249.42,-248.06,-235.57,-268.09,-240.59,-241.04,-267.08,-365.74,-269.87,-235.16,-243.44,-250.13,-241.48,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-238.25,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-241.32,-241.05,-241.82,-262.32,-242.89,-249.23,-288.55,-238.87,-251.61,-245.68,-247.13,-283.99,-251.11,-243.47,-256.72,-247.7,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-267.58,-249.36,-533.37,-250.3,-247.04,-255.68,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-241.58
82,-260.12,-261.2,-264.28,-251.75,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-239.92,-266.8,-259.1,-241.74,-259.37,-241.82,-310.82,-300.73,-246.52,-256.95,-294.81,-266.84,-238.65,-237.61,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-238.26,-241.04,-267.08,-365.74,-269.87,-235.16,-245.77,-250.13,-243.81,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.58,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-241.32,-241.05,-244.14,-262.32,-240.56,-249.23,-288.55,-238.87,-251.61,-245.68,-244.81,-283.99,-253.43,-243.47,-256.72,-245.37,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-249.36,-533.37,-250.3,-247.04,-253.35,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-243.91
83,-260.12,-261.2,-264.28,-248.35,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-243.32,-266.8,-259.1,-238.34,-259.37,-241.82,-310.82,-304.13,-243.12,-256.95,-294.81,-270.24,-238.65,-237.61,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-241.66,-241.04,-267.08,-365.74,-269.87,-235.16,-242.37,-250.13,-243.81,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-243.98,-239.15,-254.01,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.39,-245.93,-244.16,-342.97,-253.41,-237.92,-241.05,-244.14,-262.32,-240.56,-249.23,-288.55,-238.87,-251.61,-245.68,-244.81,-283.99,-253.43,-243.47,-256.72,-241.97,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-249.36,-533.37,-250.3,-247.04,-256.75,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-240.51
84,-260.12,-261.2,-264.28,-250.95,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-243.32,-266.8,-259.1,-240.94,-259.37,-241.82,-310.82,-298.93,-245.72,-256.95,-294.81,-267.64,-238.65,-237.61,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-239.06,-241.04,-267.08,-368.34,-269.87,-235.16,-244.97,-250.13,-243.81,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.38,-239.15,-251.41,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-246.79,-245.93,-244.16,-342.97,-253.41,-237.92,-241.05,-246.74,-262.32,-240.56,-249.23,-288.55,-238.87,-251.61,-245.68,-244.81,-283.99,-253.43,-243.47,-256.72,-244.57,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-249.36,-533.37,-250.3,-247.04,-254.15,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-240.51
85,-260.12,-261.2,-264.28,-250.95,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-240.16,-266.8,-259.1,-240.94,-259.37,-241.82,-310.82,-302.08,-242.56,-256.95,-294.81,-270.8,-238.65,-237.61,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-242.22,-244.19,-267.08,-368.34,-269.87,-235.16,-241.81,-250.13,-240.65,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-238.22,-239.15,-251.41,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-246.79,-245.93,-244.16,-342.97,-253.41,-241.08,-241.05,-243.58,-262.32,-240.56,-246.08,-288.55,-238.87,-251.61,-242.52,-244.81,-283.99,-253.43,-243.47,-256.72,-244.57,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-249.36,-533.37,-250.3,-247.04,-257.31,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-240.51
86,-260.12,-261.2,-264.28,-253.71,-239.96,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-242.93,-266.8,-259.1,-240.94,-259.37,-241.82,-310.82,-299.32,-245.32,-256.95,-294.81,-268.03,-238.65,-240.38,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-239.46,-241.43,-267.08,-368.34,-269.87,-235.16,-244.57,-250.13,-243.41,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.99,-239.15,-251.41,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-246.79,-245.93,-244.16,-342.97,-253.41,-238.32,-241.05,-243.58,-262.32,-240.56,-246.08,-288.55,-238.87,-251.61,-242.52,-244.81,-283.99,-253.43,-243.47,-256.72,-247.34,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-246.6,-533.37,-250.3,-247.04,-254.55,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-243.27
87,-260.12,-261.2,-264.28,-250.56,-243.12,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-239.77,-266.8,-259.1,-240.94,-259.37,-241.82,-310.82,-302.48,-245.32,-256.95,-294.81,-268.03,-238.65,-237.22,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-268.09,-242.61,-241.43,-267.08,-368.34,-269.87,-235.16,-241.42,-250.13,-240.26,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.99,-239.15,-251.41,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-249.94,-245.93,-244.16,-342.97,-253.41,-238.32,-241.05,-243.58,-262.32,-237.41,-246.08,-288.55,-238.87,-251.61,-245.68,-244.81,-283.99,-253.43,-243.47,-256.72,-244.18,-316.36,-248.3,-240.85,-281.54,-249.28,-250.51,-269.91,-246.6,-533.37,-250.3,-247.04,-257.7,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-240.12
88,-260.12,-261.2,-264.28,-250.56,-243.12,-252.18,-242.57,-244.4,-305.74,-304.33,-254.19,-242.71,-266.8,-259.1,-243.88,-259.37,-241.82,-310.82,-299.53,-245.32,-256.95,-294.81,-270.98,-238.65,-237.22,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-242.61,-241.43,-267.08,-368.34,-269.87,-235.16,-244.36,-250.13,-243.2,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.99,-239.15,-248.47,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.0,-245.93,-244.16,-342.97,-253.41,-238.32,-241.05,-243.58,-262.32,-237.41,-246.08,-288.55,-238.87,-251.61,-248.62,-241.86,-283.99,-253.43,-243.47,-256.72,-247.13,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-269.91,-246.6,-533.37,-250.3,-247.04,-254.76,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-243.06
89,-260.12,-261.2,-264.28,-250.56,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-239.95,-266.8,-259.1,-243.88,-259.37,-241.82,-310.82,-302.29,-248.08,-256.95,-294.81,-268.22,-238.65,-237.22,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-244.36,-250.13,-243.2,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-238.22,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.0,-245.93,-241.4,-342.97,-253.41,-241.08,-241.05,-243.58,-262.32,-240.17,-246.08,-288.55,-238.87,-251.61,-245.86,-244.62,-283.99,-256.19,-243.47,-256.72,-244.36,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-272.67,-246.6,-533.37,-250.3,-247.04,-254.76,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-243.06
90,-260.12,-261.2,-264.28,-250.56,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-239.95,-266.8,-259.1,-243.88,-259.37,-241.82,-310.82,-302.29,-244.07,-256.95,-294.81,-268.22,-238.65,-241.24,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-240.34,-250.13,-243.2,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-242.24,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-251.02,-245.93,-241.4,-342.97,-253.41,-237.06,-241.05,-239.57,-262.32,-244.19,-246.08,-288.55,-238.87,-251.61,-245.86,-244.62,-283.99,-256.19,-243.47,-256.72,-244.36,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-268.65,-246.6,-533.37,-250.3,-247.04,-258.77,-247.67,-262.63,-260.78,-308.84,-279.27,-245.07,-243.78,-239.05
91,-260.12,-261.2,-264.28,-252.48,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-241.87,-266.8,-259.1,-241.96,-259.37,-241.82,-310.82,-300.37,-244.07,-256.95,-294.81,-266.3,-238.65,-239.32,-265.49,-376.0,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-242.27,-250.13,-243.2,-270.77,-250.7,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.32,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.17,-245.93,-241.4,-342.97,-253.41,-238.98,-242.97,-241.49,-262.32,-242.27,-246.08,-288.55,-238.87,-251.61,-245.86,-246.54,-283.99,-254.27,-243.47,-256.72,-246.29,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.58,-246.6,-533.37,-250.3,-247.04,-256.85,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-240.97
92,-260.12,-261.2,-264.28,-250.9,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-241.87,-266.8,-259.1,-241.96,-260.95,-241.82,-310.82,-301.95,-245.64,-256.95,-294.81,-267.87,-238.65,-237.74,-265.49,-377.58,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-243.84,-250.13,-243.2,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.32,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.17,-245.93,-241.4,-342.97,-253.41,-237.4,-241.4,-243.07,-262.32,-240.69,-246.08,-288.55,-238.87,-251.61,-244.28,-246.54,-283.99,-254.27,-243.47,-256.72,-246.29,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.58,-246.6,-533.37,-250.3,-247.04,-256.85,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-240.97
93,-260.12,-261.2,-264.28,-250.9,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-241.87,-266.8,-259.1,-240.61,-260.95,-241.82,-310.82,-300.59,-244.29,-256.95,-294.81,-269.23,-237.29,-239.09,-265.49,-377.58,-232.79,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-242.49,-250.13,-243.2,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.32,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-247.17,-245.93,-242.75,-342.97,-253.41,-238.76,-241.4,-244.42,-262.32,-240.69,-246.08,-288.55,-238.87,-251.61,-244.28,-245.19,-283.99,-252.92,-243.47,-256.72,-246.29,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.58,-247.95,-533.37,-250.3,-247.04,-256.85,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.32
94,-260.12,-261.2,-264.28,-250.9,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-240.76,-266.8,-259.1,-240.61,-259.83,-241.82,-310.82,-301.71,-244.29,-256.95,-294.81,-268.11,-238.41,-237.98,-265.49,-377.58,-233.91,-326.36,-249.42,-248.06,-235.57,-265.14,-239.85,-241.43,-267.08,-368.34,-269.87,-235.16,-243.6,-250.13,-243.2,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-241.44,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-237.64,-241.4,-244.42,-262.32,-240.69,-247.19,-288.55,-238.87,-251.61,-245.4,-246.3,-283.99,-254.03,-243.47,-256.72,-245.17,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-269.46,-247.95,-533.37,-250.3,-247.04,-256.85,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.32
95,-260.12,-261.2,-264.28,-250.9,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-240.76,-266.8,-259.1,-240.61,-259.83,-241.82,-312.16,-303.05,-244.29,-256.95,-294.81,-269.46,-237.07,-237.98,-265.49,-377.58,-233.91,-326.36,-249.42,-248.06,-235.57,-266.48,-238.51,-241.43,-267.08,-368.34,-269.87,-235.16,-243.6,-250.13,-241.86,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-237.64,-240.05,-244.42,-262.32,-240.69,-245.85,-288.55,-238.87,-251.61,-245.4,-244.96,-283.99,-254.03,-243.47,-256.72,-245.17,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.8,-249.3,-533.37,-250.3,-247.04,-258.19,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.32
96,-260.12,-261.2,-264.28,-252.61,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-240.76,-266.8,-259.1,-242.32,-259.83,-241.82,-310.45,-301.34,-244.29,-256.95,-294.81,-267.75,-237.07,-236.27,-265.49,-377.58,-233.91,-326.36,-249.42,-248.06,-235.57,-266.48,-240.22,-241.43,-267.08,-368.34,-269.87,-235.16,-243.6,-250.13,-241.86,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-237.64,-240.05,-244.42,-262.32,-240.69,-245.85,-288.55,-238.87,-251.61,-245.4,-246.67,-283.99,-254.03,-243.47,-256.72,-246.88,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.8,-247.59,-533.37,-250.3,-247.04,-256.49,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.32
97,-260.12,-261.2,-264.28,-251.04,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-240.76,-266.8,-259.1,-242.32,-259.83,-241.82,-310.45,-302.91,-244.29,-256.95,-294.81,-267.75,-237.07,-237.83,-265.49,-377.58,-233.91,-326.36,-249.42,-248.06,-235.57,-266.48,-240.22,-241.43,-267.08,-368.34,-269.87,-235.16,-242.04,-250.13,-241.86,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-239.21,-240.05,-242.85,-262.32,-242.25,-245.85,-288.55,-238.87,-250.04,-245.4,-245.1,-283.99,-254.03,-243.47,-256.72,-245.31,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-269.24,-247.59,-533.37,-250.3,-247.04,-258.05,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.32
98,-260.12,-261.2,-264.28,-252.22,-243.12,-252.18,-242.57,-241.64,-305.74,-304.33,-254.19,-239.58,-266.8,-259.1,-242.32,-259.83,-241.82,-310.45,-300.56,-244.29,-256.95,-294.81,-267.75,-237.07,-237.83,-265.49,-377.58,-232.73,-326.36,-249.42,-248.06,-235.57,-266.48,-239.04,-241.43,-267.08,-368.34,-269.87,-235.16,-243.21,-250.13,-243.04,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-239.21,-240.05,-244.03,-262.32,-241.08,-245.85,-288.55,-238.87,-250.04,-245.4,-245.1,-283.99,-255.21,-243.47,-256.72,-245.31,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-270.41,-247.59,-533.37,-250.3,-247.04,-256.88,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-243.5
99,-260.12,-261.2,-264.28,-250.34,-243.12,-252.18,-242.57,-243.52,-305.74,-304.33,-254.19,-239.58,-266.8,-259.1,-242.32,-259.83,-241.82,-310.45,-302.44,-244.29,-256.95,-294.81,-265.87,-237.07,-237.83,-265.49,-377.58,-232.73,-326.36,-249.42,-248.06,-235.57,-266.48,-240.92,-241.43,-267.08,-368.34,-269.87,-235.16,-243.21,-250.13,-243.04,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-240.09,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-237.33,-240.05,-244.03,-262.32,-241.08,-245.85,-288.55,-238.87,-250.04,-245.4,-246.98,-283.99,-255.21,-243.47,-256.72,-243.43,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-268.53,-247.59,-533.37,-250.3,-247.04,-256.88,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-241.62
100,-260.12,-261.2,-264.28,-251.38,-243.12,-252.18,-242.57,-243.52,-305.74,-304.33,-254.19,-240.63,-266.8,-259.1,-242.32,-259.83,-241.82,-310.45,-300.35,-244.29,-256.95,-294.81,-266.91,-237.07,-238.88,-265.49,-377.58,-232.73,-326.36,-249.42,-248.06,-235.57,-266.48,-239.88,-241.43,-267.08,-368.34,-269.87,-235.16,-242.17,-250.13,-244.08,-270.77,-249.13,-264.95,-252.52,-267.26,-314.9,-257.93,-248.17,-239.05,-239.15,-251.23,-241.78,-247.03,-265.16,-254.6,-243.84,-304.14,-248.29,-245.93,-242.75,-342.97,-253.41,-237.33,-240.05,-244.03,-262.32,-241.08,-245.85,-288.55,-238.87,-250.04,-245.4,-245.94,-283.99,-254.16,-243.47,-256.72,-244.48,-316.36,-248.3,-240.85,-281.54,-246.34,-250.51,-269.57,-246.54,-533.37,-250.3,-247.04,-256.88,-247.67,-262.63,-260.78,-310.76,-279.27,-245.07,-243.78,-242.66
